IDENT,LATITUDE,LONGITUDE
LP022,51.72079722,8.879411111
LP023,51.59606944,8.572036111
LP025,51.48364444,8.540805556
LP026,51.43789722,8.429411111
LP027,51.507425,8.356016667
LP028,51.65075278,8.706416667
LP040,51.60024722,8.710377778
LP045,51.64582778,8.567458333
LP100,51.64064722,8.681547222
LP101,51.65076944,8.7064
LP102,51.71414722,8.688838889
LP103,51.67196667,8.620747222
LP104,51.65231389,8.774858333
LP105,51.76775278,8.327816667
LP200,51.58010833,8.532380556
LP201,51.56900278,8.504969444
LP202,51.50613333,8.534975
LP203,51.71013056,8.148633333
LUGUM,53.30722222,7.068055556
LUKOS,51.31962778,8.023975
LULAR,49.36586111,12.75895278
LULAT,50.08527778,6.406666667
LULUL,52.16399167,12.95603611
LUNUD,54.80527778,9.319444444
LUPEN,48.43505278,7.733622222
LUTIR,55.06416667,8.416111111
LUXUX,51.63154722,9.764619444
LV100,51.59705833,6.374102778
LV101,51.59635,6.422138889
LV102,51.56204722,6.4114
LV103,51.62825,6.518022222
LV104,51.92795,6.663244444
LV105,51.62985,6.366091667
LV200,51.60766667,6.099013889
LV201,51.67671944,6.092180556
LV202,51.69408889,6.156911111
LV203,51.64144722,6.175413889
LV204,51.73975278,6.571816667
LV206,51.78501667,6.997822222
LV210,51.64111111,6.057191667
LW001,51.49336111,7.813313889
LW002,51.53402778,7.929786111
LW004,51.60671667,7.864572222
LW005,51.47752222,7.496569444
LW006,51.43553889,7.573444444
LW007,51.39856667,7.543886111
LW008,51.35751944,7.428102778
LW009,51.429925,7.362347222
LW012,51.54956944,7.701136111
LW013,51.57469167,7.642186111
LW100,51.47746667,7.496422222
LW101,51.47657222,7.493888889
LW102,51.43835278,7.479094444
LW103,51.404525,7.509811111
LW104,51.38695833,7.525738889
LW105,51.28472778,7.828066667
LW106,51.48930278,7.4301
LW107,51.55604167,7.372177778
LW108,51.39328889,7.316047222
LW200,51.55770833,7.724369444
LW201,51.56688056,7.750558333
LW202,51.57808611,7.782591667
LW203,51.60253889,7.800119444
LW204,51.63075,7.754502778
LW205,51.80823056,7.725936111
LW206,51.520025,7.795533333
LW207,51.50335556,7.785783333
LW208,51.43283611,7.744619444
LW209,51.52260833,7.901922222
LW211,51.40710833,7.450141667
MA001,48.47483889,11.15549444
MA002,48.41218611,10.87333333
MA003,48.45118333,10.80690278
MA004,48.5112,10.82519444
MA005,48.54758611,10.98686389
MA010,48.54753889,10.98668611
MA011,48.47386389,10.66059722
MA012,48.37569722,10.71014444
MA013,48.46254722,11.09893889
MA014,48.49171667,11.130325
MA030,48.45702222,11.07465278
MA031,48.46638611,11.11760833
MA033,48.45173611,11.05082222
MA034,48.44645833,11.02706944
MA035,48.47963333,10.98915278
MA036,48.50230278,11.07621389
MA037,48.56046667,10.84702778
MA040,48.41212778,10.87321944
MA041,48.43851944,10.82799167
MA042,48.47507778,10.83868333
MA043,48.54731667,11.03958889
MA045,48.39884722,10.814025
MA046,48.36718333,10.67357778
MA047,48.52523333,10.85338056
MAGER,52.31058333,10.40396944
MAKEL,54.44943333,11.80028889
MAKIK,49.97,6.167222222
MAKOT,49.17222222,7.039444444
MAMIB,51.22190556,7.710330556
MANUV,50.29555556,7.458888889
MAPAD,50.82951944,6.019072222
MATIB,51.72001667,11.96597778
ME010,48.3993,12.82501111
ME011,48.38423056,12.62665556
ME012,48.441125,12.78555833
ME013,48.43700833,12.63850556
ME020,48.46856667,12.87628056
ME021,48.47230556,12.97618056
ME022,48.40587222,12.98172778
ME023,48.39283333,12.62550833
ME024,48.43682222,12.64051111
ME030,48.39366389,12.65046389
ME031,48.43180833,12.665
MEDEL,54.8325,9.235
MEGEL,52.23888611,9.451169444
MIGTO,52.16961944,7.508986111
MIPDU,51.40315,9.723247222
MITNU,48.70200833,12.49462222
MO021,47.98853333,11.156675
MO022,48.04486667,11.23329722
MO023,48.02255833,11.32689167
MO220,48.27273889,11.37656667
MO221,48.21649722,11.46826111
MO222,48.14966111,11.57679444
MO223,48.06203333,11.25669167
MO224,48.038925,11.38285
MOHNE,51.40102222,8.035147222
MOKOM,49.97861111,6.166388889
MOKOP,47.72940278,9.389116667
MOKUL,51.421175,12.00514444
MORED,47.87635278,13.01545556
MOVUM,49.95,8.526111111
MS090,48.890725,12.64069722
MS091,48.85686111,12.66795278
MS092,48.79456111,12.62000833
MS093,48.88573056,12.70109444
MS094,48.91855278,12.72450556
MS095,48.88769167,12.67741667
MS270,48.94095833,12.36045278
MS271,48.94593889,12.34165
MS272,48.9753,12.35616944
MS273,48.91332222,12.31095556
MS274,48.86211389,12.32633889
MS439,48.87395278,12.84185
MS459,48.77203056,12.82213889
MS491,48.91199167,12.37888056
MS492,48.94096111,12.36448056
MX010,48.21222222,11.40027778
MX011,48.2199,11.44878889
MX012,48.18749722,11.46006111
MX013,48.23793611,11.58533056
MX014,48.21406944,11.580525
MX020,48.2132,11.67113333
MX021,48.21848056,11.705625
MX022,48.24270833,11.69733611
MX023,48.25470556,11.67445
MX024,48.23792222,11.53046111
MX025,48.21321667,11.53031667
MX026,48.21318056,11.61860833
MX510,48.23794722,11.59035278
MX511,48.23239722,11.60365556
MX512,48.21336944,11.61747222
MX513,48.21843056,11.58683611
MX520,48.23794722,11.54479167
MX521,48.22123333,11.54468889
MX522,48.22123056,11.56987778
MX523,48.23790556,11.46844167
NAKIP,52.41620833,13.31394167
NAMUG,48.58828056,12.27074167
NAPSI,51.85516389,6.021291667
NAROX,51.20305556,15.01055556
NASUK,53.40464722,8.623719444
NASUM,50.78673056,7.634513889
NATAV,52.14100556,13.81375833
NEGOB,48.88130278,12.75426111
NEPEG,49.77652222,11.50222222
NETES,48.90635,12.62651111
NIKDA,54.60855556,12.28546667
NIMDO,53.74845278,7.371
NINUR,47.73583889,11.25054444
NOKDU,51.40411944,6.700716667
NOMTI,53.54575,10.92232222
NORGU,48.02654167,9.974563889
NORIN,47.38660278,11.40229722
NOSNO,53.59980833,8.118625
NTM16,50.06805556,6.123888889
NY040,47.63605556,9.421272222
NY041,47.57029167,9.463325
NY042,47.679825,9.349791667
NY043,47.62761944,9.399758333
NY044,47.74970833,9.494525
NY045,47.65689444,9.330713889
NY046,47.55819722,9.223355556
NY047,47.63763333,9.337986111
NY048,47.75506111,9.342152778
NY049,47.78284444,9.268152778
NY050,47.65435,9.468288889
NY051,47.6704,9.337011111
NY052,47.62183333,9.444972222
NY053,47.52472222,9.465166667
NY060,47.69220833,9.565411111
NY061,47.75301667,9.541463889
NY062,47.75311667,9.492327778
NY063,47.70873333,9.608141667
NY064,47.64600556,9.661477778
NY065,47.60280833,9.549866667
NY066,47.60013611,9.329775
NY068,47.59661944,9.533916667
NY069,47.712825,9.618736111
NY071,47.63414167,9.630772222
NY080,47.72213611,9.814341667
NY081,47.72686389,9.916688889
NY420,47.646975,9.178052778
NY421,47.6929,9.295433333
NY423,47.78053611,9.520930556
NY424,47.82199167,9.628302778
NY425,47.86739444,9.746419444
NY435,47.78782778,9.813686111
NY440,47.48855833,9.313597222
NY441,47.53432778,9.430727778
NY443,47.62166667,9.655738889
NY444,47.66298056,9.762875
NY445,47.70822778,9.880733333
NY450,47.76403889,10.12134722
NY451,47.77984167,9.918283333
NY480,47.68580556,9.548869444
NY481,47.75591944,9.501505556
NY490,47.629375,9.403575
NY491,47.71836944,9.342763889
OBERO,49.84316389,9.103425
ODAVU,49.72555556,8.533997222
ODUDA,49.07464444,12.74725556
ODVUX,50.09527778,6.879444444
OGBAT,52.74425278,9.234141667
OGBER,52.61388889,12.72472222
OGLOR,50.20983889,6.642819444
OKAGA,54.91666667,13.76361111
OKILO,51.23086111,13.90124722
OKPUS,47.66761389,9.949597222
OKTUM,50.19961944,10.01058611
OLASO,48.20833333,10.2325
OLDOD,51.98107778,7.033558333
OLGAD,49.735,7.673611111
OLGIL,49.98777778,7.733888889
OLUXU,49.92587778,10.17224722
ORSOV,51.56225278,6.670838889
ORTUV,50.83663611,10.57883611
ORVIV,50.18333056,9.012877778
OSPUL,50.26361111,8.037488889
OSTES,48.70624444,12.67880556
PABSA,48.52826944,13.73813889
PABVI,49.88499444,8.373052778
PEKIG,49.97694444,9.052222222
PEKIP,53.30546389,13.88643889
PENEM,51.70917778,12.08846944
PERUM,50.06583333,6.461388889
PESIP,49.66708056,11.41606389
PETID,49.208275,6.903163889
PIGAB,49.19824167,10.1434
PIKOV,52.31436389,13.26230556
PIMIP,51.04061944,6.020133333
PIPEP,50.45555556,7.040555556
PIROV,48.22742778,11.49728889
PIVIR,49.66708056,11.41606389
PR411,48.61644722,10.84982222
PR412,48.63366389,10.89367778
PR413,48.66712778,10.89038611
PR510,48.70122222,10.7881
PR511,48.69298056,10.78841944
PR520,48.714525,10.74806389
QC001,50.20648611,11.14655556
QC002,50.22923611,11.21350833
QC003,50.17021944,11.24378333
QC010,50.31425556,10.85541944
QC011,50.29325833,10.79778889
QC012,50.166925,10.79520278
QC013,50.36066667,10.87450556
QC020,50.22706667,11.36456111
QC021,50.15092222,11.29536111
QC023,50.30595556,10.87796111
QC024,50.28687222,10.82555
QC025,50.16105556,10.82293611
QD001,50.03325556,11.56377778
QD002,49.95493889,11.35578611
QD003,49.99281111,11.66145
QD004,50.02918611,11.61880833
QD020,49.98369444,11.52795
QD060,50.008775,11.70422778
QD061,50.02112222,11.73729722
QD062,50.05980556,11.7025
QD063,50.09524722,11.75591389
QD064,50.07141944,11.82398056
QD065,50.04359167,11.65308889
QD066,50.07243056,11.69112778
QG001,49.66446667,10.08531944
QG002,49.6667,10.10164444
QG003,49.63924167,10.1774
QG004,49.72304444,10.07292778
QG021,49.63123889,9.844627778
QG022,49.63058333,9.839919444
QG023,49.57595278,9.815119444
QG024,49.64766944,9.784886111
QG025,49.701925,9.794980556
QG080,49.69521389,9.693222222
QG081,49.68107222,9.592891667
QG082,49.59974167,9.620166667
QG083,49.67379722,10.15365833
QG084,49.763125,10.11016111
QG260,49.76322778,10.18586667
QG261,49.77514444,10.273975
QG262,49.69363333,10.30013056
QG263,49.6249,9.799183333
QG264,49.71763333,9.783825
QM001,50.25655,11.67074167
QM002,50.24669167,11.67969167
QM003,50.28308889,11.69917222
QM004,50.28746111,11.82111111
QM005,50.26300556,11.63285833
QM006,50.26853611,12.01899444
QM007,50.24851389,12.01423611
QM008,50.29363611,11.99335833
QM009,50.28991389,11.88956389
QM010,50.29088333,11.91681944
QM011,50.25796389,11.94482778
QM012,50.11331667,11.78088611
QM013,50.07147222,11.81346944
QM014,50.25062222,11.90761944
QM015,50.30181667,11.64238333
QM016,50.25252778,11.65018056
QM020,50.07170833,11.78426944
QT111,49.97416111,10.68550556
QT129,50.03536944,10.46802222
QT211,49.86595833,10.76972222
QT229,50.0733,10.47991389
QT291,49.91024444,11.06940278
QT292,49.85760278,10.88421667
QT293,50.035025,10.46924167
QT294,50.07727778,10.48398333
QT329,50.00506389,10.43155
QT429,49.91381944,10.54179722
